,in_wers,in_cers,in_texts,new_wers,new_cers,new_texts,refs
1155,0.2727272727272727,0.3448275862068966,it was his second work to be dedicated,0.2727272727272727,0.3448275862068966,it was his second work to be dedicated,it was his second work to be dedicated to cannabis culture
1156,0.0,0.0,he became an american citizen,0.0,0.0,he became an american citizen,he became an american citizen
1157,0.5384615384615384,0.5747126436781609,schubert is honorary professor at the,0.5384615384615384,0.5747126436781609,schubert is honorary professor at the,schubert is honorary professor at the frankfurt university of music and performing arts
1158,0.18181818181818182,0.29508196721311475,a second the white lion closed and became a,0.18181818181818182,0.29508196721311475,a second the white lion closed and became a,a second the white lion closed and became a private residence
1159,0.125,0.019230769230769232,special effects were handled by the dallens brothers,0.125,0.019230769230769232,special effects were handled by the dallens brothers,special effects were handled by the dallons brothers
1160,0.0,0.0,all those cited mention brown too,0.0,0.0,all those cited mention brown too,all those cited mention brown too
1161,0.1,0.017543859649122806,he also covered the tuition of needy high school student,0.1,0.017543859649122806,he also covered the tuition of needy high school student,he also covered the tuition of needy high school students
1162,0.2727272727272727,0.2537313432835821,there is one primary school each located in reburg,0.2727272727272727,0.2537313432835821,there is one primary school each located in reburg,there is one primary school each located in rehburg and münchehagen
1163,0.0,0.0,he played college football for the baylor bears,0.0,0.0,he played college football for the baylor bears,he played college football for the baylor bears
1164,0.0,0.0,do you have enough money on you,0.0,0.0,do you have enough money on you,do you have enough money on you
1165,0.625,0.3442622950819672,three queensburg street sixty seven five hundred,0.625,0.3442622950819672,three queensburg street sixty seven five hundred,three koenigsbruck street sixtyseven five hundred in haguenau
1166,0.35714285714285715,0.4065934065934066,the victorian period represented the high point of the,0.35714285714285715,0.3626373626373626,the victorian period represented the high point of the rank,the victorian period represented the high point of the dramatic monologue in english poetry
1167,0.08333333333333333,0.1527777777777778,they are static whereas the nuclear bag fibers are dynamic in,0.16666666666666666,0.19444444444444445,they are static whereas the nuclear bag fibers are dynamic,they are static whereas the nuclear bag fibers are dynamic in comparison
1168,0.7142857142857143,0.6,a current application of pugo gran research,0.7142857142857143,0.6,a current application of pugo gran research,a current application of figureground research is the development of computer vision for robots
1169,0.35714285714285715,0.4268292682926829,he is also known for using possibly even before,0.35714285714285715,0.4268292682926829,he is also known for using possibly even before,he is also known for using possibly even before satchel paige the hesitation pitch
1170,0.3333333333333333,0.19444444444444445,nevertheless aris withdrew the qualification against ben fick,0.3333333333333333,0.19444444444444445,nevertheless aris withdrew the qualification against ben fick,nevertheless aris withdrew in the qualification against benfica lissabon
1171,0.0,0.0,the single shift and locking shift mechanisms can be combined,0.0,0.0,the single shift and locking shift mechanisms can be combined,the single shift and locking shift mechanisms can be combined
1172,0.0,0.0,your parents are probably letting you return under current circumstances,0.0,0.0,your parents are probably letting you return under current circumstances,your parents are probably letting you return under current circumstances
1173,0.3,0.30158730158730157,my appreciation also goes to the secretariat,0.3,0.30158730158730157,my appreciation also goes to the secretariat,my appreciation also goes to the secretariat for its assistance
1174,0.125,0.022727272727272728,hans van mirlo has been married three times,0.125,0.022727272727272728,hans van mirlo has been married three times,hans van mierlo has been married three times
1175,0.2857142857142857,0.28735632183908044,he will provide art for the instruction manual of the platonic,0.2857142857142857,0.28735632183908044,he will provide art for the instruction manual of the platonic,he will provide art for the instruction manual of the playtonic games title yookalaylee
1176,0.2222222222222222,0.017543859649122806,it is uncertain if the flying off platform was reinstalled,0.2222222222222222,0.017543859649122806,it is uncertain if the flying off platform was reinstalled,it is uncertain if the flyingoff platform was reinstalled
1177,0.1,0.1111111111111111,the ministry of culture and communication digitized three illuminated men,0.1,0.1111111111111111,the ministry of culture and communication digitized three illuminated men,the ministry of culture and communication digitized three illuminated manuscripts
1178,0.0,0.0,however financial constraints again caused a deferment,0.0,0.0,however financial constraints again caused a deferment,however financial constraints again caused a deferment
1179,0.35714285714285715,0.25,some algorithms use predicted or actual structural information to buy it,0.35714285714285715,0.25,some algorithms use predicted or actual structural information to buy it,some algorithms use predicted or actual structural information to bias the placement of gaps
1180,0.0,0.0,this work is almost complete,0.0,0.0,this work is almost complete,this work is almost complete
1181,0.0,0.0,this infuriated him to no end,0.0,0.0,this infuriated him to no end,this infuriated him to no end
1182,0.2222222222222222,0.125,after defeating the mutineers john is reunited with,0.2222222222222222,0.125,after defeating the mutineers john is reunited with,after defeating the mutineers jon is reunited with ghost
1183,0.25,0.22727272727272727,dude wheres my country dude,0.0,0.0,dude wheres my country,dude wheres my country
1184,0.15384615384615385,0.1267605633802817,oats are the most common nurse crop though other annual grains,0.15384615384615385,0.1267605633802817,oats are the most common nurse crop though other annual grains,oats are the most common nurse crop though other annual grains are also
1185,0.0,0.0,by november her husband george soane had been imprisoned for debt and fraud,0.0,0.0,by november her husband george soane had been imprisoned for debt and fraud,by november her husband george soane had been imprisoned for debt and fraud
